date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation,tithi_index,nakshatra_index,yoga_index,karana_index,vara_index,moon_distance_km,year,month,day,day_of_year,day_sin,day_cos,monsoon_flag,rain_lag1,rain_lag3,rain_lag7,rain_lag14,rain_roll3,rain_std3,rain_roll7,rain_std7,rain_roll14,rain_std14,rain_roll30,rain_std30,temp_roll3,hum_roll3,temp_roll7,hum_roll7,sun_sin,sun_cos,moon_sin,moon_cos,phase_sin,phase_cos,moon_humidity,sun_temperature,nakshatra_rain
1940-01-11,0.0,22.1875,71.41666666666667,16.116666666666667,23.09583333333333,1009.8708333333334,0.1,1,21,14,2,4,399992.8124073674,1940,1,11,11,0.1877185654371987,0.9822228566828407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294776507786342,0.8717159265140528,0.20966759595003995,0.695388746462122,0.20966759595003995,0.695388746462122,22.433333333333334,74.8611111111111,22.760714285714283,73.57142857142857,-0.9989271338085502,-0.04630962471273877,-0.9701101942477911,0.24266481206906154,0.2873374425405155,0.9578294180668476,1192.559746078189,5931.732821935935,0.0
1940-01-12,0.0,22.1625,64.16666666666667,14.483333333333334,22.3125,1009.8,0.0,2,22,15,4,5,402466.1103630376,1940,1,12,12,0.2045520661262008,0.9788556850953578,0,0.0,0.0,2.3063435554504395,0.0,0.0,0.0,0.0,0.0,0.19219529628753662,0.6657840362915349,0.19219529628753662,0.6657840362915349,22.322222222222223,70.7638888888889,22.59940476190476,72.23214285714286,-0.9995929648147244,-0.028529014930579917,-0.8971827150780499,0.4416595699916155,0.46708341041114254,0.884213259185077,1786.729838174494,5947.643435519695,0.0
1940-01-13,0.0,22.20833333333333,62.41666666666666,13.916666666666666,22.258333333333336,1009.3625,0.0,3,23,16,6,6,404292.5146859542,1940,1,13,13,0.22132528438243257,0.9752000402445825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17741104272695687,0.6396646113855757,0.17741104272695687,0.6396646113855757,22.186111111111114,66.0,22.44345238095238,71.20833333333333,-0.9999423057882993,-0.010741745425178195,-0.7857498249690721,0.618544430547291,0.6269560002557703,0.779054666723258,2423.38307827097,5982.581470088563,0.0
1940-01-14,0.0,22.325,61.875,13.775,22.3125,1009.6291666666666,0.0,4,24,17,1,0,405265.876796077,1940,1,14,14,0.2380332770614856,0.9712569994658314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647388253893171,0.6163962429064008,0.1647388253893171,0.6163962429064008,22.23194444444444,62.819444444444436,22.294642857142858,69.70833333333334,-0.999975175460403,0.0070461665418973885,-0.6416790272987201,0.76697328892535,0.7624379759114277,0.6470613053552848,3073.9251525927666,6036.763025454154,0.0
1940-01-15,0.0,22.4625,66.58333333333333,15.245833333333332,22.991666666666664,1008.7833333333332,0.0,5,24,18,3,1,405203.3248342986,1940,1,15,15,0.2546711202412287,0.9670277247913204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647388253893171,0.6163962429064008,0.1537562370300293,0.5954953453928237,22.331944444444442,63.625,22.351190476190474,68.51785714285714,-0.9996917193516202,0.024828738586595074,-0.47125876109632153,0.8819950000368257,0.8700253272052922,0.49300702836909355,4025.7337225866895,6096.833030721229,0.0
1940-01-16,0.0,22.35,69.91666666666667,15.9,23.40833333333333,1007.9875,0.0,5,25,19,4,2,403970.4866550781,1940,1,16,16,0.27123391067291003,0.9625134626077081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647388253893171,0.6163962429064008,0.14414647221565247,0.5765858888626099,22.379166666666666,66.125,22.330357142857142,67.58333333333333,-0.9990922068190812,0.04260002668283645,-0.2809415304220993,0.9597248858313974,0.9468867367804109,0.32156726778287753,4981.0218270496425,6089.068432084237,0.0
1940-01-17,0.0,22.579166666666666,66.66666666666667,15.104166666666666,23.704166666666666,1007.05,0.0,6,26,20,6,3,401504.7481521973,1940,1,17,17,0.287716767226167,0.9577155432887803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647388253893171,0.6163962429064008,0.13566726796767292,0.5593704757696909,22.46388888888889,67.72222222222223,22.324999999999996,66.14880952380952,-0.998177027972617,0.0603541285062867,-0.07733892652177123,0.9970048597897906,0.9905197974435727,0.13737005085659604,5473.620608877235,6174.502070400936,0.0
1940-01-18,0.0,23.183333333333334,69.83333333333333,16.758333333333333,24.725,1007.3958333333334,0.0,7,0,21,1,4,397834.9419742341,1940,1,18,18,0.30411483232751785,0.9526353808033826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647388253893171,0.6163962429064008,0.12813019752502441,0.5436103892682994,22.70416666666667,68.80555555555556,22.4672619047619,65.92261904761905,-0.9969466903775208,0.07808518774586964,0.13255268704024376,0.9911759607448171,0.9985000463063667,-0.054750867812151424,6504.176318985454,6363.326806907635,0.0
1940-01-19,0.0,23.84583333333333,70.45833333333333,17.629166666666666,25.65833333333333,1008.4666666666668,0.0,8,1,22,3,5,393095.7955623929,1940,1,19,19,0.3204232733919111,0.9472744722987169,0,0.0,0.0,0.0,2.3063435554504395,0.0,0.0,0.0,0.0,0.0,0.0,0.12138650291844418,0.5291114993313033,23.202777777777772,68.9861111111111,22.707738095238092,66.82142857142857,-0.9954018153199216,0.09578740030820798,0.34095916946368343,0.9400781056692232,0.9684156586110668,-0.24934135669177254,7358.565499502067,6569.446990204936,0.0
1940-01-20,0.0,23.508333333333336,70.25,17.2375,24.791666666666668,1009.2458333333334,0.0,9,2,23,5,6,387534.7930392939,1940,1,20,20,0.33663728424691025,0.9416343976591259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11531717777252197,0.5157140969455739,23.5125,70.18055555555554,22.89345238095238,67.94047619047619,-0.9935431333176207,0.11345502297124019,0.5388813674887782,0.842381666332681,0.8980826284993082,-0.43982677543298065,8155.521255012524,6500.3955348693635,0.0
1940-01-21,0.0,23.1625,62.5,15.0625,23.25,1009.0583333333334,0.0,10,3,24,0,0,381508.02720296336,1940,1,21,21,0.3527520865490948,0.9357168190404936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10982588359287807,0.5032854248297725,23.505555555555556,67.7361111111111,23.01309523809524,68.0297619047619,-0.9913714785618226,0.13108238437770983,0.7157806165038314,0.698325217242937,0.786127353754011,-0.6180645465319266,8010.933422104637,6428.338276946735,0.0
1940-01-22,0.0,23.3375,58.958333333333336,14.379166666666668,22.9,1009.0291666666668,0.0,11,4,25,2,1,375460.7581240698,1940,1,22,22,0.3687629311922601,0.9295234803804003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10483379797501997,0.4917140981841793,23.336111111111112,63.90277777777778,23.13809523809524,66.94047619047619,-0.9888877821476915,0.14866389716074274,0.859675638324418,0.5108402850906578,0.6329667901052082,-0.774178947417139,8297.244709018181,6500.649081909671,0.0
1940-01-23,0.0,23.954166666666666,60.958333333333336,15.354166666666666,24.070833333333336,1008.6,0.0,12,5,26,4,2,369888.92309429706,1940,1,23,23,0.3846650997070012,0.9230562068841761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027580675871475,0.48090587507905896,23.48472222222222,60.805555555555564,23.367261904761904,65.66071428571429,-0.9860930643766609,0.16619406845085227,0.9579781537031162,0.28684117038453305,0.4420603379323143,-0.8969853162829189,9373.232957258868,6696.785106952867,0.0
1940-01-24,0.0,23.975,65.79166666666667,16.820833333333333,24.679166666666664,1008.9583333333334,0.6000000000000001,13,6,0,6,3,365281.2500339444,1940,1,24,24,0.40045390565126643,0.9163169044870048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09609764814376831,0.4707804068674949,23.755555555555556,61.90277777777778,23.566666666666666,65.53571428571429,-0.982988427095481,0.18366750446486801,0.9992714664157213,0.038164596255876905,0.22104394651026804,-0.9752638482539818,11002.316969464893,6726.988331631048,0.0
1940-01-25,0.0,24.075,65.625,16.7375,24.804166666666664,1009.25,0.0,15,7,1,2,4,362048.6422538929,1940,1,25,25,0.41612469599147445,0.9093075592922358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09225374221801758,0.461268711090088,24.001388888888886,64.125,23.69404761904762,64.93452380952381,-0.9795750477843782,0.2010789043093114,0.9758230034912209,-0.218562269976711,-0.017888395221172984,-0.9998399898565825,11879.764589326527,6779.521384448639,0.0
1940-01-26,0.0,24.441666666666663,75.875,19.479166666666668,26.7875,1008.2625,0.9,16,8,3,4,5,360456.2422613546,1940,1,26,26,0.43167285247378384,0.9020302369860707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870552136347844,0.45231118439579826,24.163888888888888,69.09722222222223,23.779166666666665,65.70833333333334,-0.9758541774399336,0.21842303993175827,0.8860184665353965,-0.4636499508878055,-0.2589364617641204,-0.9658943569402806,14796.153462726112,6907.616513388323,0.0
1940-01-27,0.0,24.79583333333333,81.04166666666667,21.15,27.875,1007.7833333333332,1.5,17,9,4,6,6,360578.7344855485,1940,1,27,27,0.44709379298511387,0.8944870822287956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08542013168334961,0.44385602419435666,24.4375,74.18055555555556,23.96309523809524,67.25,-0.9718271436947211,0.23569472369605554,0.7355683144869034,-0.6774505551867944,-0.4850026735267742,-0.8745126681025732,16938.73331358436,7032.906129154241,0.0
1940-01-28,0.1456775665283203,24.7375,80.625,20.975,27.7875,1007.3375,1.9,18,11,5,2,0,362295.22986021545,1940,1,28,28,0.4623829729035149,0.88668031802274,0,0.0,0.0,0.0,0.0,0.04855918884277344,0.08410698225001535,0.020811080932617188,0.05506094466214455,0.010405540466308594,0.03893396734913871,0.08757218292781285,0.43570775573136955,24.65833333333333,79.18055555555556,24.188095238095237,69.83928571428571,-0.9674953590217685,0.25288877055207354,0.5367545607352994,-0.8437384319383916,-0.6805786458879463,-0.7326750348970064,17970.415711189693,7041.49278401124,0.0
1940-01-29,3.766360282897949,24.441666666666663,80.08333333333333,20.566666666666663,26.975,1008.3333333333334,1.1,19,12,6,4,1,365326.20602887,1940,1,29,29,0.47753588643748823,0.8786122450571483,0,0.1456775665283203,0.0,0.0,0.0,1.304012616475423,2.1336992550731577,0.5588625499180385,1.4154151502930445,0.27943127495901926,1.0043576596330923,0.21442694499574858,0.8060601670710804,24.65833333333333,80.58333333333333,24.345833333333335,72.85714285714286,-0.9628603320567614,0.2699999647250776,0.30601678941710175,-0.9520261155004358,-0.8340457502572758,-0.5516952840815099,18941.038161105753,6982.110737654396,1.7481307983398438
1940-01-30,0.0,24.6875,75.75,19.933333333333334,26.78333333333333,1008.575,1.4,20,13,7,6,2,369299.0580088209,1940,1,30,30,0.4925480679538643,0.8702852410301553,0,3.766360282897949,0.0,0.0,0.0,1.304012616475423,2.1336992550731577,0.5588625499180385,1.4154151502930445,0.27943127495901926,1.0043576596330923,0.20727938016255695,0.7930075897912936,24.62222222222222,78.81944444444444,24.450595238095236,74.97023809523809,-0.9579236791556829,0.28702303899311016,0.060999886811464524,-0.9981377729597195,-0.938631719248777,-0.34492099909991736,18924.094269924914,7077.407892598796,48.96268367767334
1940-01-31,0.0,24.429166666666664,71.875,18.566666666666663,26.175,1008.5375,0.0,21,14,8,1,3,373820.4369501601,1940,1,31,31,0.5074150932938455,0.8617017599480682,0,0.0,0.1456775665283203,0.0,0.0,1.2554534276326497,2.174509123196246,0.5588625499180385,1.4154151502930445,0.27943127495901926,1.0043576596330923,0.20727938016255695,0.7930075897912936,24.519444444444442,75.90277777777777,24.51547619047619,75.83928571428571,-0.952687133768159,0.30395266926383446,-0.18182063693971326,-0.983331712080332,-0.992072139544106,-0.12566968584499563,18887.353402072837,7028.153136962852,0.0
1940-02-01,0.0,24.22083333333333,72.16666666666667,18.308333333333334,26.225,1008.8625,0.0,22,15,9,3,4,378536.01406225626,1940,2,1,32,0.5221325810768248,0.8528643314021597,0,0.0,3.766360282897949,0.0,0.0,0.0,0.0,0.5588625499180385,1.4154151502930445,0.27943127495901926,1.0043576596330923,0.20727938016255695,0.7930075897912936,24.44583333333333,73.2638888888889,24.536309523809518,76.77380952380953,-0.9471525525238202,0.32078348188086614,-0.40844855637137034,-0.9127813411754995,-0.9955670017745276,0.09405501038050904,19874.47861865019,6992.804376615485,0.0
1940-02-02,0.0,24.679166666666664,73.625,19.070833333333333,27.325,1008.2875,0.0,23,16,11,5,5,383167.3001336896,1940,2,2,33,0.5366961939916004,0.8437755598231856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588625499180385,1.4154151502930445,0.27943127495901926,1.0043576596330923,0.20727938016255695,0.7930075897912936,24.44305555555555,72.55555555555556,24.570238095238096,76.45238095238096,-0.941321918172881,0.3375100685421517,-0.6077522034317362,-0.7941267274332665,-0.9526522853725101,0.3040618739245905,21182.040085081706,7150.177643523181,0.0
1940-02-03,0.0,25.95833333333333,74.75,20.4375,29.125,1007.3083333333334,0.1,24,17,12,0,6,387524.290891862,1940,2,3,34,0.5511016400746002,0.8344381237138473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588625499180385,1.4154151502930445,0.27943127495901926,1.0043576596330923,0.20727938016255695,0.7930075897912936,24.952777777777772,73.5138888888889,24.73630952380952,75.55357142857143,-0.9351973401569833,0.35412700400181807,-0.7713363981019721,-0.6364276557182882,-0.8683373940707165,0.49597396106900327,22405.11612310008,7547.124534456945,0.0
1940-02-04,0.0,26.820833333333336,74.41666666666667,21.216666666666665,30.2875,1007.4458333333332,0.6000000000000001,25,18,13,2,0,391498.45075397554,1940,2,4,35,0.5653446739747429,0.8248547748594244,0,0.0,0.0,0.1456775665283203,0.0,0.0,0.0,0.5380514689854213,1.4235503794884075,0.27943127495901926,1.0043576596330923,0.13040126164754232,0.6872372742591343,25.819444444444443,74.26388888888889,25.033928571428568,74.66666666666667,-0.9287810536274367,0.37062886345063384,-0.8932701351629259,-0.4495202616412393,-0.7485774127431336,0.6630474018731966,23183.225180471138,7825.096301427901,0.0
1940-02-05,0.0,26.516666666666666,76.58333333333333,21.54583333333333,30.2375,1007.9375,0.8,26,19,14,4,1,395042.7503398469,1940,2,5,36,0.5794210982045637,0.8150283375168114,0,0.0,0.0,3.766360282897949,0.0,0.0,0.0,0.0,0.0,0.27943127495901926,1.0043576596330923,0.13040126164754232,0.6872372742591343,26.431944444444444,75.25,25.330357142857142,74.16666666666666,-0.9220754174668404,0.3870102382409954,-0.9698699878209212,-0.2436230833156955,-0.5999862029195315,0.8000103476244559,24746.456013425483,7763.247247719417,0.0
1940-02-06,0.0,26.245833333333334,76.08333333333333,21.204166666666666,29.71666666666667,1007.8416666666668,0.5,27,20,15,6,2,398145.50107896834,1940,2,6,37,0.593326764377232,0.8049617075821959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27943127495901926,1.0043576596330923,0.13040126164754232,0.6872372742591343,26.527777777777782,75.69444444444444,25.55297619047619,74.21428571428571,-0.9150829115730952,0.40326574978158863,-0.9995786714829107,-0.02902549769528917,-0.429651733522021,0.9029946776595764,25454.024561410373,7710.566417492312,0.0
1940-02-07,0.0,25.40833333333333,75.375,20.370833333333334,28.5125,1008.45,0.3,28,21,16,8,3,400803.8321526536,1940,2,7,38,0.6070575744291002,0.7946578517376252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27943127495901926,1.0043576596330923,0.13040126164754232,0.6872372742591343,26.05694444444444,76.01388888888889,25.692857142857143,74.71428571428571,-0.907806133479924,0.41939006189492656,-0.982880401269929,0.18424471986861216,-0.2449446035487028,0.9695370757182877,26066.291040353866,7490.277206730947,0.0
1940-02-08,0.0,24.9,71.875,18.97083333333333,27.125,1008.8041666666668,0.1,29,21,17,10,4,403001.4450092128,1940,2,8,39,0.6206094818274227,0.7841198065767104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27943127495901926,1.0043576596330923,0.13040126164754232,0.6872372742591343,25.518055555555552,74.44444444444444,25.78988095238095,74.67261904761905,-0.9002477943362965,0.435377891942888,-0.9221666199911571,0.38679287089356357,-0.05327293328060767,0.9985799890743254,25655.511011960898,7365.652619901945,0.0
1940-02-09,0.0,24.804166666666664,68.20833333333333,17.879166666666666,26.8125,1007.9416666666666,0.0,0,22,18,1,5,404693.9134138034,1940,2,9,40,0.6339784927628866,0.7733506777097299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27943127495901926,1.0043576596330923,0.13040126164754232,0.6872372742591343,25.037499999999998,71.81944444444444,25.80773809523809,73.89880952380952,-0.8924107143213669,0.4512240208194015,-0.8214933689118723,0.5702180677897032,0.1381998724447958,0.9904043594695261,541.8261274877283,7362.428386022192,0.0
1940-02-10,0.0,25.09166666666667,67.91666666666667,18.14583333333333,27.329166666666666,1007.15,0.0,1,23,19,3,6,405803.3018521087,1940,2,10,41,0.647160667326606,0.7623536388483904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27943127495901926,1.0043576596330923,0.13040126164754232,0.6872372742591343,24.931944444444444,69.33333333333333,25.68392857142857,72.92261904761905,-0.884297817658456,0.4669233017150591,-0.6862290770106564,0.7273854919264631,0.32281656206970044,0.9464615508585118,1279.0979754122743,7473.17067052377,0.0
1940-02-11,0.0,25.2625,70.45833333333333,19.0125,27.65416666666667,1008.5625,0.0,2,24,20,4,0,406222.36644154537,1940,2,11,42,0.6601521206712317,0.7511319308705199,0,0.0,0.0,0.0,0.1456775665283203,0.0,0.0,0.0,0.0,0.26902573449271067,1.006602126696936,0.13040126164754232,0.6872372742591343,25.052777777777777,68.8611111111111,25.461309523809522,72.35714285714286,-0.8759121274486711,0.48247066749010037,-0.5226479455316272,0.8525486056710018,0.49460075625836236,0.8691202977198588,2088.6264748070753,7549.619556400643,0.0
1940-02-12,0.0,25.04583333333333,70.45833333333333,18.804166666666667,26.816666666666663,1010.9416666666666,0.1,3,25,21,6,1,405827.29766787705,1940,2,12,43,0.6729490241558329,0.7396888608649668,0,0.0,0.0,0.0,3.766360282897949,0.0,0.0,0.0,0.0,0.0,0.0,0.13040126164754232,0.6872372742591343,25.133333333333336,69.61111111111111,25.251190476190477,71.48214285714286,-0.8672567605281115,0.4978611365815631,-0.3375550395077071,0.9413057926640791,0.6483012591092032,0.761383922497331,2847.4781551661004,7510.208382308009,0.0
1940-02-13,0.0,25.104166666666668,66.0,17.591666666666665,26.27916666666667,1011.0041666666666,0.0,4,26,21,1,2,404497.0700038206,1940,2,13,44,0.6855476064742154,0.7280278011569848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13040126164754232,0.6872372742591343,25.1375,68.97222222222221,25.08809523809524,70.04166666666666,-0.8583349224481069,0.5130898175816806,-0.13802649767290565,0.9904285365134384,0.7793003066791796,0.6266506459022735,3378.972742896908,7553.08713544997,0.0
1940-02-14,0.0,24.95,67.16666666666667,17.912499999999998,26.0,1010.825,0.5,5,0,22,3,3,402137.045545469,1940,2,14,45,0.6979441547663435,0.7161521883143933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13040126164754232,0.6872372742591343,25.03333333333333,67.875,25.02261904761905,68.86904761904762,-0.849149902501773,0.5281519128822969,0.06868041928172688,0.9976387121635197,0.8834181140127296,0.468585569383215,4168.193946174828,7531.92276300914,0.0
1940-02-15,0.0,25.366666666666664,64.75,17.870833333333334,26.2375,1011.4208333333332,0.1,6,1,23,5,4,398704.4069849388,1940,2,15,46,0.7101350157125358,0.7040655221348057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13040126164754232,0.6872372742591343,25.140277777777772,65.97222222222223,25.089285714285715,67.85119047619048,-0.8397050685124071,0.5430427219976101,0.275033847039878,0.9614345443047306,0.9566758550719838,0.29115512759058276,4731.4686897397805,7683.335320528736,0.0
1940-02-16,0.0,25.10833333333333,65.75,17.495833333333334,26.370833333333334,1011.7,0.0,7,2,24,0,5,394232.984627236,1940,2,16,47,0.7221165966101162,0.6917713646142218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13040126164754232,0.6872372742591343,25.141666666666666,65.8888888888889,25.132738095238096,67.5,-0.8300038608938317,0.5577576453096209,0.4729822461974159,0.8810719577775966,0.9951022669298444,0.09885078831797284,5544.500407202704,7630.444228443388,0.0
1940-02-17,0.0,24.70833333333333,67.25,17.1875,25.98333333333333,1011.2791666666668,0.0,7,3,25,1,6,388854.7565757844,1940,2,17,48,0.733885366432199,0.6792733388972931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13040126164754232,0.6872372742591343,25.061111111111106,65.91666666666667,25.07797619047619,67.40476190476191,-0.8200497853412476,0.5722921889749797,0.6536418471496747,0.7568040272453374,0.9946914025032509,-0.1029029338071356,6449.702643046307,7533.823407689352,0.0
1940-02-18,0.0,24.275,67.75,16.754166666666666,25.579166666666666,1010.7541666666666,0.0,8,4,26,3,0,382814.4890525129,1940,2,18,49,0.7454378568683001,0.6665751282095632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13040126164754232,0.6872372742591343,24.69722222222222,66.91666666666667,24.93690476190476,67.01785714285714,-0.8098464034924258,0.5866419715212875,0.8070686570057253,0.5904576046414975,0.9516407409415208,-0.3072131185028939,7309.639645109277,7426.185488887757,0.0
